lat_car1,long_car1,lat_car2,long_car2,x1,y1,x2,y2,lat_object,long_object
-12.2748678,-55.558125,-12.2749205,-55.5581384,0.9178493022918701,0.5634287595748901,0.9454640746116638,0.6629928350448608,-12.2748305,-55.5580865
-12.2749733,-55.5581537,-12.2750362,-55.5581744,0.6287594437599182,0.5107322931289673,0.6440962553024292,0.5497726202011108,-12.2748305,-55.5580865
-12.2836383,-55.560672,-12.2837088,-55.5606948,0.6738885641098022,0.4823417663574219,0.6956018209457397,0.5425436496734619,-12.28352884,-55.56062428
-12.2837088,-55.5606948,-12.2837789,-55.5607176,0.6005889177322388,0.4866389036178589,0.6146113872528076,0.5228071212768555,-12.28352884,-55.56062428
-12.2844593,-55.5609525,-12.2845251,-55.5609762,0.7798163294792175,0.45852649211883545,0.9232419729232788,0.5520037412643433,-12.28439458,-55.56085658
-12.2845251,-55.5609762,-12.2845907,-55.5609999,0.649369478225708,0.47263264656066895,0.7629866003990173,0.525941014289856,-12.28439458,-55.56085658
-12.2845907,-55.5609999,-12.2846555,-55.5610238,0.6025449633598328,0.47535496950149536,0.6881508231163025,0.5132418274879456,-12.28439458,-55.56085658
-12.2846555,-55.5610238,-12.2847201,-55.5610481,0.5757969617843628,0.4815203547477722,0.6421806216239929,0.5105367302894592,-12.28439458,-55.56085658
-12.2849097,-55.561124,-12.2849719,-55.5611497,0.6308481693267822,0.49796923995018005,0.6563284397125244,0.5379246473312378,-12.28478908,-55.56103942
-12.2849719,-55.5611497,-12.2850335,-55.5611753,0.5900892615318298,0.49527671933174133,0.6080639362335205,0.5231120586395264,-12.28478908,-55.56103942
-12.2868039,-55.5620556,-12.2868559,-55.5620824,0.6284440755844116,0.4827616810798645,0.6331973075866699,0.5117758512496948,-12.28666763,-55.56195609
-12.2871219,-55.5622292,-12.2871678,-55.5622557,0.9411206245422363,0.5043543577194214,0.9522194862365723,0.5188218355178833,-12.28710251,-55.56218417
-12.2872073,-55.5622785,-12.2872468,-55.5623014,0.8481426239013672,0.4974433183670044,0.8572973012924194,0.5100219249725342,-12.28710251,-55.56218417
-12.2872468,-55.5623014,-12.2872932,-55.5622985,0.814943253993988,0.49694114923477173,0.8231117725372314,0.5087432265281677,-12.28710251,-55.56218417
-12.2892094,-55.563718,-12.2892522,-55.563753,0.7606579661369324,0.5013195276260376,0.8022975921630859,0.5791330337524414,-12.28917402,-55.56367339
-12.2892522,-55.563753,-12.2892957,-55.5637883,0.6510686874389648,0.49465590715408325,0.6803445816040039,0.5422816872596741,-12.28917402,-55.56367339
-12.2892957,-55.5637883,-12.2893403,-55.5638241,0.6063602566719055,0.4918535351753235,0.6275548934936523,0.5256561636924744,-12.28917402,-55.56367339
-12.2893403,-55.5638241,-12.2893855,-55.5638605,0.5839012861251831,0.49522000551223755,0.6003798246383667,0.5211928486824036,-12.28917402,-55.56367339
-12.2897701,-55.5641675,-12.2898199,-55.5642073,0.7651246786117554,0.4583970904350281,0.8334182500839233,0.5296875238418579,-12.28973356,-55.56407898
-12.2898199,-55.5642073,-12.2898696,-55.564247,0.6525565385818481,0.47299396991729736,0.7030555009841919,0.5155421495437622,-12.28973356,-55.56407898
-12.2898696,-55.564247,-12.2899194,-55.5642866,0.6048865914344788,0.4777541160583496,0.642189085483551,0.5078002214431763,-12.28973356,-55.56407898
-12.2901192,-55.5644458,-12.2901692,-55.5644865,0.7382979393005371,0.431032657623291,0.7958539724349976,0.5319215059280396,-12.29009415,-55.56435943
-12.2901692,-55.5644865,-12.2902187,-55.5645273,0.6289536356925964,0.4554818272590637,0.666136622428894,0.5140789151191711,-12.29009415,-55.56435943
-12.2902187,-55.5645273,-12.2902684,-55.5645684,0.5885711908340454,0.4635521173477173,0.6141971349716187,0.504130482673645,-12.29009415,-55.56435943
-12.290916,-55.565098,-12.2909641,-55.5651363,0.8580588102340698,0.4459700584411621,0.9205460548400879,0.5308275818824768,-12.29090385,-55.56501474
-12.2910602,-55.5652121,-12.2911079,-55.5652498,0.8006088733673096,0.4153631329536438,0.923866868019104,0.5518847107887268,-12.29102243,-55.5651519
-12.2912026,-55.5653258,-12.29125,-55.5653639,0.5767833590507507,0.4645165205001831,0.6301547884941101,0.5032867193222046,-12.29102243,-55.5651519
-12.2912975,-55.5654021,-12.291345,-55.5654404,0.6998712420463562,0.5348185300827026,0.7257549166679382,0.5966452360153198,-12.29125111,-55.56533093
-12.291345,-55.5654404,-12.2913925,-55.5654786,0.6156123876571655,0.5159915685653687,0.6321650743484497,0.5525575876235962,-12.29125111,-55.56533093
-12.2924949,-55.5663739,-12.2925436,-55.5664127,0.6840793490409851,0.48152613639831543,0.7882546186447144,0.5772320032119751,-12.29245796,-55.56629243
-12.2925436,-55.5664127,-12.2925927,-55.5664524,0.6005017757415771,0.4844379425048828,0.6686331033706665,0.5382839441299438,-12.29245796,-55.56629243
-12.2929458,-55.5667369,-12.2929972,-55.5667777,0.7327392101287842,0.4851067066192627,0.7960234880447388,0.6026160717010498,-12.29289619,-55.56665292
-12.2929972,-55.5667777,-12.2930488,-55.5668185,0.6204497814178467,0.4884789288043976,0.6614409685134888,0.5520138740539551,-12.29289619,-55.56665292
-12.2930488,-55.5668185,-12.2931001,-55.5668595,0.5802258253097534,0.48717886209487915,0.606982409954071,0.5299634337425232,-12.29289619,-55.56665292
-12.2942397,-55.5677808,-12.2942929,-55.5678241,0.6692584753036499,0.4457727074623108,0.7254289388656616,0.5622193217277527,-12.29417785,-55.56769987
-12.2942929,-55.5678241,-12.2943464,-55.5678672,0.6021013855934143,0.4589507579803467,0.6374621987342834,0.5297345519065857,-12.29417785,-55.56769987
-12.2943464,-55.5678672,-12.2944001,-55.5679104,0.5751975774765015,0.4682803153991699,0.6003818511962891,0.5189201235771179,-12.29417785,-55.56769987
-12.2944541,-55.5679539,-12.294508,-55.5679975,0.9599364995956421,0.370950847864151,1.0,0.633886456489563,-12.29444038,-55.56791598
-12.2946164,-55.5680854,-12.2946707,-55.5681295,0.5768401622772217,0.4645833373069763,0.6023702621459961,0.5162450075149536,-12.29444038,-55.56791598
-12.2947248,-55.5681736,-12.2947791,-55.5682176,0.6728528738021851,0.49809879064559937,0.7120081782341003,0.5600983500480652,-12.29463575,-55.56808786
-12.2947791,-55.5682176,-12.2948337,-55.5682614,0.6021991968154907,0.4932929575443268,0.6235188841819763,0.5293747186660767,-12.29463575,-55.56808786
-12.2948337,-55.5682614,-12.2948883,-55.5683051,0.5748078227043152,0.49351438879966736,0.5893793106079102,0.5188428163528442,-12.29463575,-55.56808786
-12.2954401,-55.5687484,-12.2954956,-55.5687934,0.7103337049484253,0.491682767868042,0.7571220397949219,0.5661468505859375,-12.29538308,-55.56868518
-12.2955511,-55.5688383,-12.2956065,-55.5688832,0.576324462890625,0.4898836612701416,0.5943463444709778,0.5173724889755249,-12.29538308,-55.56868518
-12.2983951,-55.5711384,-12.2984567,-55.5711879,0.6926088333129883,0.5067933797836304,0.7140557169914246,0.5649203062057495,-12.29831665,-55.57103243
-12.2984567,-55.5711879,-12.2985184,-55.5712375,0.607940673828125,0.49525707960128784,0.6213884353637695,0.5288211703300476,-12.29831665,-55.57103243
-12.3035999,-55.5742467,-12.3036581,-55.5742751,0.8631811141967773,0.4545046091079712,0.8976410627365112,0.5280547142028809,-12.30354635,-55.57415626
-12.3036581,-55.5742751,-12.3037162,-55.5743035,0.6958019733428955,0.4616619944572449,0.722781777381897,0.5061418414115906,-12.30354635,-55.57415626
-12.3037162,-55.5743035,-12.303774,-55.574332,0.6318792700767517,0.4728395342826843,0.6515780687332153,0.503465473651886,-12.30354635,-55.57415626
-12.3040035,-55.5744452,-12.3040606,-55.5744734,0.8631291389465332,0.4036266803741455,0.9166046977043152,0.5710421800613403,-12.30397539,-55.57436339
-12.3040606,-55.5744734,-12.3041177,-55.5745015,0.6965791583061218,0.4404478073120117,0.7408420443534851,0.5388243198394775,-12.30397539,-55.57436339
-12.3047529,-55.5748146,-12.3048113,-55.574843,0.6333352327346802,0.4876960515975952,0.656548261642456,0.5247130393981934,-12.30462274,-55.57468946
-12.3058188,-55.5753361,-12.305879,-55.5753653,0.651335597038269,0.5007688999176025,0.6788643598556519,0.5450723171234131,-12.30571323,-55.57523502
-12.305879,-55.5753653,-12.3059394,-55.5753947,0.6007139086723328,0.4979591965675354,0.6194308996200562,0.5275395512580872,-12.30571323,-55.57523502
-12.3059394,-55.5753947,-12.306,-55.5754243,0.5762486457824707,0.4958142340183258,0.5901060104370117,0.5172992944717407,-12.30571323,-55.57523502
-12.3059394,-55.5753947,-12.306,-55.5754243,0.5762486457824707,0.4958142340183258,0.5901060104370117,0.5172992944717407,-12.30596633,-55.57535692
-12.306,-55.5754243,-12.3060606,-55.5754539,0.5611529350280762,0.49416783452033997,0.5725545287132263,0.5113301277160645,-12.30596633,-55.57535692
-12.3062437,-55.5755442,-12.3063048,-55.5755745,0.7954568862915039,0.5410158634185791,0.8187646865844727,0.6125705242156982,-12.30620282,-55.57547606
-12.3063048,-55.5755745,-12.3063663,-55.5756049,0.6621389389038086,0.5190426111221313,0.6780848503112793,0.5608116388320923,-12.30620282,-55.57547606
-12.3071146,-55.5759708,-12.3071762,-55.5760016,0.6462001204490662,0.449521005153656,0.6828370094299316,0.5265407562255859,-12.3069797,-55.57587001
-12.3071762,-55.5760016,-12.3072378,-55.5760324,0.5999096632003784,0.46216440200805664,0.6263245344161987,0.5157016515731812,-12.3069797,-55.57587001
-12.3072378,-55.5760324,-12.307299,-55.5760635,0.5767192244529724,0.46615511178970337,0.5967732667922974,0.50711590051651,-12.3069797,-55.57587001
-12.3119036,-55.5783211,-12.3119557,-55.5783478,0.7099530100822449,0.5031124949455261,0.751513659954071,0.5759375691413879,-12.311863,-55.57827074
-12.3119557,-55.5783478,-12.3120077,-55.5783748,0.6208383440971375,0.4993356466293335,0.6485586166381836,0.5434863567352295,-12.311863,-55.57827074
-12.3120077,-55.5783748,-12.3120595,-55.5784015,0.5850474834442139,0.49476736783981323,0.60418301820755,0.5255678296089172,-12.311863,-55.57827074
-12.3144309,-55.5795671,-12.3144769,-55.5795891,0.9641391634941101,0.5130026936531067,0.9761611819267273,0.5658360123634338,-12.31439716,-55.57946043
-12.3144769,-55.5795891,-12.3145343,-55.5796168,0.816794753074646,0.5082634687423706,0.8333477973937988,0.5484509468078613,-12.31439716,-55.57946043
-12.3145343,-55.5796168,-12.31458,-55.5796391,0.7201619148254395,0.5010471343994141,0.7357516288757324,0.5308737754821777,-12.31439716,-55.57946043
-12.31458,-55.5796391,-12.3146257,-55.5796615,0.6732039451599121,0.4980250895023346,0.6867111921310425,0.5224424600601196,-12.31439716,-55.57946043
-12.3148518,-55.5797742,-12.3148969,-55.5797963,0.7269062995910645,0.4995098114013672,0.749468982219696,0.5367639064788818,-12.31475211,-55.57965914
-12.3148969,-55.5797963,-12.3149419,-55.5798183,0.6728233098983765,0.4964176118373871,0.6910430788993835,0.5252705812454224,-12.31475211,-55.57965914
-12.3149871,-55.5798402,-12.3150323,-55.579862,0.7557601928710938,0.5085705518722534,0.7726278305053711,0.5539251565933228,-12.31490956,-55.57973129
-12.3150323,-55.579862,-12.3150774,-55.579884,0.6844687461853027,0.5033509731292725,0.6978996992111206,0.537179708480835,-12.31490956,-55.57973129
-12.3150774,-55.579884,-12.3151225,-55.5799057,0.6447581052780151,0.5002737045288086,0.6556402444839478,0.5274502038955688,-12.31490956,-55.57973129
-12.3170306,-55.5808527,-12.3170812,-55.5808762,0.6080199480056763,0.4942907392978668,0.6243383884429932,0.5211411714553833,-12.31686386,-55.5807042
-12.3199035,-55.5822704,-12.3199561,-55.5822964,0.7532154321670532,0.44665271043777466,0.7948216795921326,0.5231654047966003,-12.31987559,-55.58216311
-12.3199561,-55.5822964,-12.3200093,-55.5823221,0.6639495491981506,0.4573970437049866,0.6958731412887573,0.5102584958076477,-12.31987559,-55.58216311
-12.3200093,-55.5823221,-12.3200633,-55.5823481,0.6209918260574341,0.4673078656196594,0.6455953121185303,0.5059475898742676,-12.31987559,-55.58216311
-12.3207992,-55.5827091,-12.3208566,-55.5827373,0.9079948663711548,0.4464155435562134,0.9805610179901123,0.5729682445526123,-12.32083123,-55.58263746
-12.3208566,-55.5827373,-12.320914,-55.5827656,0.7088960409164429,0.4609714150428772,0.7784344553947449,0.532910168170929,-12.32083123,-55.58263746
-12.320914,-55.5827656,-12.3209712,-55.5827941,0.6348075270652771,0.471865713596344,0.6860063076019287,0.519420325756073,-12.32083123,-55.58263746
-12.3279538,-55.5862224,-12.3280232,-55.5862563,0.6208741068840027,0.47374701499938965,0.6764740943908691,0.519459068775177,-12.3277909,-55.5860998
-12.3306543,-55.5875472,-12.3307173,-55.587578,0.8121832609176636,0.5192885398864746,0.8377472758293152,0.6004853248596191,-12.33063004,-55.58748793
-12.3307797,-55.5876086,-12.3308411,-55.5876387,0.6048010587692261,0.5024731159210205,0.6163769364356995,0.5321176052093506,-12.33063004,-55.58748793
-12.3356207,-55.589997,-12.3356894,-55.5900306,0.7641732692718506,0.4852670431137085,0.7969180345535278,0.5470856428146362,-12.33559108,-55.58991278
-12.3356894,-55.5900306,-12.3357578,-55.590064,0.6450059413909912,0.4873351454734802,0.6673092246055603,0.5234143137931824,-12.33559108,-55.58991278
-12.3357578,-55.590064,-12.3358261,-55.5900973,0.6008815169334412,0.48859119415283203,0.6168403029441833,0.513664960861206,-12.33559108,-55.58991278
-12.3358261,-55.5900973,-12.3358941,-55.5901306,0.5763410329818726,0.4878474473953247,0.5885171890258789,0.5066193342208862,-12.33559108,-55.58991278
-12.3387838,-55.5915456,-12.3388531,-55.5915795,0.8581456542015076,0.5426636934280396,0.8827306032180786,0.6308832168579102,-12.33875422,-55.59147725
-12.3388531,-55.5915795,-12.3389224,-55.5916133,0.6645647287368774,0.5167087316513062,0.6813547611236572,0.561550498008728,-12.33875422,-55.59147725
-12.3470966,-55.5956393,-12.3471557,-55.5956677,0.7534308433532715,0.5161910057067871,0.7747963666915894,0.584071159362793,-12.34705686,-55.59555514
-12.3471557,-55.5956677,-12.3472145,-55.5956962,0.6446971893310547,0.5045207738876343,0.65940260887146,0.5448621511459351,-12.34705686,-55.59555514
-12.3472145,-55.5956962,-12.3472732,-55.5957246,0.5993983745574951,0.5014157295227051,0.6098284721374512,0.5294842720031738,-12.34705686,-55.59555514
-12.3510436,-55.5975799,-12.351108,-55.5976115,0.73553466796875,0.47405850887298584,0.7736430168151855,0.5450888872146606,-12.35098662,-55.59750074
-12.351108,-55.5976115,-12.3511722,-55.5976433,0.62550950050354,0.4829450249671936,0.650211751461029,0.5230222344398499,-12.35098662,-55.59750074
-12.3511722,-55.5976433,-12.351236,-55.5976748,0.585259199142456,0.4830014705657959,0.6023316383361816,0.5102988481521606,-12.35098662,-55.59750074
-12.351236,-55.5976748,-12.3512993,-55.5977063,0.5651463866233826,0.4827646017074585,0.5785833597183228,0.5036112070083618,-12.35098662,-55.59750074
-12.35511,-55.5995971,-12.3551701,-55.5996268,0.6467109322547913,0.508425235748291,0.6602247357368469,0.5389764308929443,-12.3549919,-55.59948352
-12.3551701,-55.5996268,-12.3552304,-55.5996566,0.6050096154212952,0.5018311738967896,0.6148799061775208,0.5237306356430054,-12.3549919,-55.59948352
-12.3636322,-55.603814,-12.3636952,-55.6038454,0.7619892954826355,0.5243387222290039,0.7852067947387695,0.588935136795044,-12.36357957,-55.60372678
-12.3636952,-55.6038454,-12.3637582,-55.603877,0.6466530561447144,0.505498468875885,0.6615108251571655,0.5433898568153381,-12.36357957,-55.60372678
-12.3637582,-55.603877,-12.3638211,-55.6039083,0.6025227308273315,0.5019766092300415,0.6130673289299011,0.5286110639572144,-12.36357957,-55.60372678
-12.3674745,-55.6057163,-12.3675355,-55.6057459,0.8422561883926392,0.4825836420059204,0.9346956610679626,0.5747828483581543,-12.36746531,-55.60565389
-12.3675355,-55.6057459,-12.3675965,-55.6057751,0.6829017996788025,0.4835531711578369,0.7561149001121521,0.5368883609771729,-12.36746531,-55.60565389
-12.3675965,-55.6057751,-12.3676574,-55.6058044,0.6227266192436218,0.48754340410232544,0.6754240989685059,0.524074137210846,-12.36746531,-55.60565389
-12.3676574,-55.6058044,-12.367718,-55.6058337,0.5928027033805847,0.4843944311141968,0.6325392723083496,0.5119200348854065,-12.36746531,-55.60565389
-12.3794974,-55.6116397,-12.37956,-55.6116713,0.6816419363021851,0.4952819347381592,0.7037131190299988,0.5581477880477905,-12.37940247,-55.61156425
-12.3830078,-55.6133778,-12.3830703,-55.6134087,0.6962423324584961,0.31119632720947266,0.7895323634147644,0.5367082953453064,-12.38290812,-55.61327801
-12.3876625,-55.6156723,-12.3877236,-55.6157024,0.6252638697624207,0.520227313041687,0.6405846476554871,0.553521990776062,-12.38755937,-55.61555977
-12.3957707,-55.6196832,-12.3958279,-55.6197119,0.6465136408805847,0.501903772354126,0.6700266599655151,0.5573456287384033,-12.39567992,-55.61961776
-12.3958279,-55.6197119,-12.395885,-55.6197408,0.5927309989929199,0.4987032413482666,0.6072869896888733,0.5336205959320068,-12.39567992,-55.61961776
-12.4004578,-55.6226599,-12.4005067,-55.6226981,0.7339333295822144,0.4402775168418884,0.7869666814804077,0.5334055423736572,-12.40042022,-55.62258344
-12.4005067,-55.6226981,-12.4005549,-55.6227367,0.635737419128418,0.4653726816177368,0.6718219518661499,0.5220044851303101,-12.40042022,-55.62258344
-12.4006032,-55.6227754,-12.4006519,-55.6228128,0.5709294676780701,0.48138415813446045,0.5905742049217224,0.5118457078933716,-12.40042022,-55.62258344
-12.4021246,-55.6239273,-12.4021798,-55.6239693,0.7942863702774048,0.47214776277542114,0.8324862718582153,0.551016628742218,-12.40208254,-55.62386062
-12.4021798,-55.6239693,-12.4022349,-55.6240116,0.6490105390548706,0.47650641202926636,0.6756380796432495,0.5205727219581604,-12.40208254,-55.62386062
-12.4022898,-55.6240547,-12.4023445,-55.6240981,0.5706900954246521,0.48227977752685547,0.5848262310028076,0.5044560432434082,-12.40208254,-55.62386062
-12.4032466,-55.6247805,-12.403303,-55.6248231,0.7110931277275085,0.5003887414932251,0.7314419746398926,0.5608681440353394,-12.40320891,-55.62470069
-12.403303,-55.6248231,-12.4033594,-55.6248658,0.6233168840408325,0.4962008595466614,0.6370484232902527,0.5329481959342957,-12.40320891,-55.62470069
-12.4099083,-55.6298251,-12.4099685,-55.6298711,0.5987626314163208,0.4899967908859253,0.645602822303772,0.5285691022872925,-12.4097739,-55.62968271
-12.4105118,-55.630282,-12.4105721,-55.6303276,0.6736385822296143,0.5038822889328003,0.6945129632949829,0.5600768327713013,-12.41043253,-55.63017772
-12.4140903,-55.6329956,-12.4141532,-55.633043,0.8599604368209839,0.5009415149688721,0.8892661929130554,0.5981426239013672,-12.41407105,-55.63292247
-12.4141532,-55.633043,-12.4142162,-55.6330905,0.6483829021453857,0.49413609504699707,0.6732186675071716,0.5394937992095947,-12.41407105,-55.63292247
-12.4142162,-55.6330905,-12.4142797,-55.6331381,0.5945621728897095,0.49115049839019775,0.611431360244751,0.5201913118362427,-12.41407105,-55.63292247
-12.4142797,-55.6331381,-12.4143433,-55.6331859,0.570298433303833,0.4905906915664673,0.5830624103546143,0.5115565061569214,-12.41407105,-55.63292247
-12.4174225,-55.6355246,-12.4174821,-55.6355695,0.9027899503707886,0.5229337215423584,0.9289454221725464,0.6198348999023438,-12.41740466,-55.63546668
-12.4174821,-55.6355695,-12.4175414,-55.6356137,0.6750888228416443,0.5076737403869629,0.6937720775604248,0.5562474727630615,-12.41740466,-55.63546668
-12.4249281,-55.6412029,-12.4249762,-55.6412405,0.8026336431503296,0.4653213322162628,0.8279260396957397,0.5639932155609131,-12.42491173,-55.64115369
-12.4250242,-55.6412783,-12.4250725,-55.6413155,0.5943677425384521,0.4810025095939636,0.6112469434738159,0.5149340033531189,-12.42491173,-55.64115369
-12.4250725,-55.6413155,-12.4251211,-55.6413524,0.5728163719177246,0.4852902293205261,0.5863611698150635,0.5102616548538208,-12.42491173,-55.64115369
-12.4252689,-55.641461,-12.4253182,-55.6414971,0.9678272008895874,0.49231117963790894,0.9897341728210449,0.5936314463615417,-12.42526688,-55.6414055
-12.4253182,-55.6414971,-12.4253675,-55.641533,0.7272238731384277,0.4884338676929474,0.748436450958252,0.5461702346801758,-12.42526688,-55.6414055
-12.4256084,-55.6417124,-12.4256555,-55.6417475,0.6170264482498169,0.4980659484863281,0.6252763271331787,0.5328818559646606,-12.42552204,-55.64158691
-12.4257021,-55.6417826,-12.4257484,-55.6418173,0.7272686958312988,0.5006693601608276,0.7412680387496948,0.5718837976455688,-12.42567914,-55.64171585
-12.4258393,-55.6418858,-12.4258837,-55.6419193,0.5696814060211182,0.4923796057701111,0.574924886226654,0.5149926543235779,-12.42567914,-55.64171585
-12.4286519,-55.6440119,-12.4286992,-55.6440476,0.6511933207511902,0.491122841835022,0.6841642260551453,0.5424709320068359,-12.42860009,-55.64391856
-12.4287466,-55.6440834,-12.4287941,-55.6441193,0.5764501690864563,0.4887036979198456,0.5931668877601624,0.5141162872314453,-12.42860009,-55.64391856
-12.4312533,-55.6459845,-12.4313009,-55.6460205,0.6951107978820801,0.5878236293792725,0.7083449363708496,0.6258492469787598,-12.43120116,-55.64590678
-12.4313009,-55.6460205,-12.4313485,-55.6460563,0.6190915107727051,0.5477619767189026,0.6276272535324097,0.5718085169792175,-12.43120116,-55.64590678
-12.432264,-55.64674,-12.432312,-55.6467753,0.6946606636047363,0.5244437456130981,0.7141258120536804,0.5722326040267944,-12.43220466,-55.64664318
-12.4375917,-55.6507688,-12.4376409,-55.6508053,0.8133896589279175,0.49629753828048706,0.8585729598999023,0.6030289530754089,-12.43758817,-55.65070488
-12.4376409,-55.6508053,-12.4376898,-55.6508417,0.6472113132476807,0.4887886047363281,0.6801230907440186,0.5451806783676147,-12.43758817,-55.65070488
-12.4384396,-55.6514098,-12.438485,-55.6514447,0.6619839072227478,0.488172709941864,0.6944825649261475,0.542063295841217,-12.43838595,-55.65131721
-12.438485,-55.6514447,-12.43853,-55.6514796,0.606464147567749,0.4906989336013794,0.6287391185760498,0.5267266035079956,-12.43838595,-55.65131721
-12.4393476,-55.6521049,-12.4393899,-55.6521367,0.9183639287948608,0.5103409290313721,0.9344374537467957,0.5791313648223877,-12.43934852,-55.65200394
-12.4393899,-55.6521367,-12.4394321,-55.6521685,0.7635097503662109,0.4944154620170593,0.7794650793075562,0.5422939658164978,-12.43934852,-55.65200394
-12.4394321,-55.6521685,-12.4394743,-55.6522,0.6848853826522827,0.49510928988456726,0.6977958679199219,0.5296876430511475,-12.43934852,-55.65200394
-12.4398076,-55.6524539,-12.4398486,-55.6524848,0.33133625984191895,0.483100950717926,0.3552815318107605,0.5239580273628235,-12.43961762,-55.65239862
-12.4400122,-55.6526076,-12.440053,-55.6526381,0.8510777354240417,0.500495970249176,0.8948792219161987,0.5383656620979309,-12.43998334,-55.65250025
-12.4404687,-55.6529212,-12.4405103,-55.6529482,0.7994568347930908,0.48314037919044495,0.8199614882469177,0.524957537651062,-12.44038841,-55.65276859
-12.4430229,-55.6548368,-12.4430586,-55.6548676,0.7541780471801758,0.4538401663303375,0.850907027721405,0.5506569147109985,-12.44299169,-55.65473065
-12.4430586,-55.6548676,-12.4430951,-55.6548988,0.672235906124115,0.4632708430290222,0.7507948279380798,0.5298292636871338,-12.44299169,-55.65473065
-12.4430951,-55.6548988,-12.4431318,-55.6549301,0.6295532584190369,0.46868646144866943,0.6921349763870239,0.5188382267951965,-12.44299169,-55.65473065
-12.4434028,-55.6551632,-12.4434438,-55.6551981,0.8421865701675415,0.4963254928588867,0.8937995433807373,0.6272361278533936,-12.44339189,-55.65513508
-12.4434857,-55.6552326,-12.4435282,-55.655267,0.6012706756591797,0.49159011244773865,0.6274099349975586,0.5333455801010132,-12.44339189,-55.65513508
-12.4436607,-55.6553688,-12.4437058,-55.6554025,0.3113788962364197,0.5182896852493286,0.32011890411376953,0.5574432611465454,-12.44349255,-55.65533014
-12.4437058,-55.6554025,-12.4437513,-55.6554367,0.36388230323791504,0.5140576362609863,0.37078627943992615,0.5422320365905762,-12.44349255,-55.65533014
-12.4443215,-55.655867,-12.4443693,-55.6559031,0.7312207221984863,0.4669247269630432,0.8234190940856934,0.5590910315513611,-12.44426113,-55.65578178
-12.4443693,-55.6559031,-12.4444169,-55.6559389,0.6319900751113892,0.4784141778945923,0.6983835101127625,0.5339260101318359,-12.44426113,-55.65578178
-12.4444169,-55.6559389,-12.4444643,-55.6559747,0.5927947759628296,0.480874627828598,0.6410068273544312,0.5203331708908081,-12.44426113,-55.65578178
-12.4447539,-55.6561943,-12.4447995,-55.6562289,0.6327040195465088,0.487017422914505,0.6588457226753235,0.5295360088348389,-12.44465883,-55.65606581
-12.4452532,-55.6565736,-12.4452969,-55.6566063,0.8137533664703369,0.4137991666793823,0.8963932394981384,0.5698455572128296,-12.44520999,-55.65647171
-12.4452969,-55.6566063,-12.4453403,-55.6566388,0.6993799209594727,0.4389299750328064,0.7753636240959167,0.5432528853416443,-12.44520999,-55.65647171
-12.4456836,-55.656896,-12.445726,-55.6569283,0.8118709325790405,0.4979415535926819,0.8409621119499207,0.5586269497871399,-12.44565272,-55.6567875
-12.445726,-55.6569283,-12.4457681,-55.6569605,0.6985277533531189,0.496198832988739,0.7228464484214783,0.5381848216056824,-12.44565272,-55.6567875
-12.4457681,-55.6569605,-12.4458105,-55.6569927,0.6463218927383423,0.49302080273628235,0.6657954454421997,0.524761438369751,-12.44565272,-55.6567875
-12.4463733,-55.6574173,-12.4464286,-55.6574587,0.7380138635635376,0.4858584403991699,0.8208272457122803,0.5549356937408447,-12.44633466,-55.65732966
-12.4464286,-55.6574587,-12.4464729,-55.6574921,0.6301257610321045,0.48396486043930054,0.6878812313079834,0.5227840542793274,-12.44633466,-55.65732966
-12.4472077,-55.6580484,-12.4472517,-55.6580818,0.6244139671325684,0.43919825553894043,0.7060608863830566,0.5389511585235596,-12.44710218,-55.65790939
-12.4472517,-55.6580818,-12.4472956,-55.6581153,0.5924713611602783,0.449115514755249,0.655040442943573,0.5222741365432739,-12.44710218,-55.65790939
-12.4486617,-55.6591503,-12.4487122,-55.6591887,0.7643893957138062,0.35167819261550903,0.8658599853515625,0.5523728132247925,-12.4486198,-55.65906486
-12.4527702,-55.6622598,-12.4528304,-55.662305,0.6860930919647217,0.5918674468994141,0.701000452041626,0.6338870525360107,-12.45270796,-55.66216164
-12.4528304,-55.662305,-12.4528907,-55.6623502,0.6001881957054138,0.5442349910736084,0.6084003448486328,0.5668978691101074,-12.45270796,-55.66216164
-12.4538655,-55.6630588,-12.4539208,-55.6630965,0.755406379699707,0.5017255544662476,0.7816874384880066,0.5786725282669067,-12.45381887,-55.66296532
-12.4562211,-55.6644369,-12.4562868,-55.6644729,0.7331545352935791,0.474078893661499,0.7904592752456665,0.5769633054733276,-12.45615772,-55.66434593
-12.4562868,-55.6644729,-12.4563362,-55.6644999,0.6163135170936584,0.4796784520149231,0.6504584550857544,0.5339505076408386,-12.45615772,-55.66434593
-12.4564021,-55.6645362,-12.4564682,-55.6645725,0.5638594031333923,0.4854261875152588,0.5824811458587646,0.5136927962303162,-12.45615772,-55.66434593
-12.4571941,-55.6649699,-12.4572594,-55.6650054,0.7779817581176758,0.5281286239624023,0.8203001022338867,0.6066164970397949,-12.45716488,-55.6648833
-12.4601392,-55.6665905,-12.4602069,-55.6666282,0.3478877544403076,0.1689722239971161,0.4245913028717041,0.29310256242752075,-12.45996216,-55.66656691
-12.4601392,-55.6665905,-12.4602069,-55.6666282,0.4285169541835785,0.1578710377216339,0.5276052951812744,0.2795488238334656,-12.46003299,-55.66650511
